ticket_id,created_date,resolved_date,category,priority,channel,product_area,agent_id,first_response_minutes,resolution_minutes,customer_id,csat_score,is_repeat_contact,sla_breached
20680,2026-03-21 00:48:12,2026-03-23 18:40:12,Account,Low,Chat,Mobile App,AGT-008,561,3952,CUST-02579,5,1,0
20681,2025-05-06 03:47:33,2025-05-10 08:01:33,Technical,Low,Email,Dashboard,AGT-005,1660,6014,CUST-01691,1,0,1
20682,2025-05-11 00:31:25,2025-05-13 11:07:25,Technical,Medium,Portal,Payments,AGT-006,546,3516,CUST-01440,2,0,1
20683,2026-01-03 07:48:47,2026-01-04 02:18:47,Technical,High,Portal,Payments,AGT-008,236,1110,CUST-05914,5,0,0
20684,2025-11-23 12:52:11,2025-11-24 07:05:11,Feature Request,Medium,Phone,API,AGT-006,38,1093,CUST-00993,5,0,0
20685,2025-09-15 10:50:14,2025-09-15 13:15:14,Technical,Critical,Portal,Payments,AGT-006,68,145,CUST-05803,2,0,1
20686,2026-03-29 14:10:57,2026-04-01 17:14:57,Technical,Medium,Phone,Payments,AGT-007,466,4504,CUST-06013,3,0,1
20687,2025-06-13 13:53:43,2025-06-14 03:19:43,Feature Request,Low,Chat,Payments,AGT-004,727,806,CUST-04585,5,0,0
20688,2025-10-02 14:04:03,2025-10-02 21:48:03,Feature Request,Critical,Chat,Login,AGT-011,23,464,CUST-04904,2,0,1
20689,2026-05-14 10:23:01,2026-05-15 12:10:01,Account,High,Phone,Dashboard,AGT-018,128,1547,CUST-03856,2,1,1
20690,2026-04-13 14:27:25,2026-04-15 11:30:25,Billing,Low,Phone,Dashboard,AGT-011,1281,2703,CUST-01946,5,0,0
20691,2025-02-01 01:58:54,2025-02-03 07:50:54,Billing,Low,Chat,Mobile App,AGT-005,1562,3232,CUST-03436,3,0,1
20692,2025-12-03 15:28:29,2025-12-04 09:34:29,Feature Request,High,Portal,Mobile App,AGT-016,247,1086,CUST-06069,3,0,1
20693,2026-03-17 13:00:05,2026-03-17 22:12:05,Bug,High,Email,Dashboard,AGT-018,227,552,CUST-06618,3,0,0
20694,2025-04-29 22:35:29,2025-05-01 06:38:29,Billing,High,Email,Login,AGT-012,84,1923,CUST-07584,3,0,1
20695,2025-07-09 23:06:44,2025-07-13 10:49:44,Feature Request,Medium,Portal,API,AGT-005,207,5023,CUST-01178,2,0,1
20696,2025-01-21 03:55:34,2025-01-21 22:37:34,Bug,High,Portal,Login,AGT-016,235,1122,CUST-02636,5,0,0
20697,2025-08-26 02:59:57,2025-08-27 00:56:57,Technical,Medium,Phone,API,AGT-003,5,1317,CUST-06562,4,0,0
20698,2026-04-10 23:34:22,2026-04-13 09:55:22,Billing,Medium,Chat,Payments,AGT-018,504,3501,CUST-02440,3,0,1
20699,2025-10-08 09:30:40,2025-10-08 21:49:40,Billing,Low,Chat,Mobile App,AGT-017,729,739,CUST-00034,3,0,0
20700,2026-05-13 22:40:42,2026-05-17 13:32:42,Account,Medium,Email,Payments,AGT-002,231,5212,CUST-07626,4,0,1
20701,2025-03-23 20:17:43,2025-03-23 22:51:43,Feature Request,Critical,Phone,Login,AGT-011,28,154,CUST-06397,5,0,0
20702,2025-06-15 04:53:12,2025-06-18 17:29:12,Account,Low,Phone,Dashboard,AGT-009,1048,5076,CUST-00852,4,0,0
20703,2026-03-05 13:17:49,2026-03-09 12:41:49,Bug,Low,Portal,Login,AGT-006,498,5724,CUST-00425,4,1,0
20704,2025-12-28 07:01:43,2025-12-30 14:46:43,Technical,Low,Phone,Dashboard,AGT-019,1129,3345,CUST-01634,4,1,0
20705,2025-09-11 18:38:06,2025-09-13 22:11:06,Technical,Medium,Chat,API,AGT-002,429,3093,CUST-00383,5,0,0
20706,2025-11-07 15:30:18,2025-11-10 15:58:18,Bug,Medium,Chat,Payments,AGT-006,432,4348,CUST-00942,1,0,1
20707,2025-10-21 19:11:46,2025-10-24 09:49:46,Technical,Medium,Portal,Dashboard,AGT-008,375,3758,CUST-03058,5,0,0
20708,2025-10-29 00:08:07,2025-10-30 00:41:07,Technical,High,Portal,API,AGT-014,225,1473,CUST-06446,1,0,1
20709,2025-11-15 16:29:56,2025-11-22 12:01:56,Account,Low,Email,Login,AGT-016,5,9812,CUST-07909,1,1,1
20710,2025-10-20 17:30:07,2025-10-26 00:40:07,Technical,Medium,Portal,Dashboard,AGT-002,680,7630,CUST-06717,1,0,1
20711,2025-07-04 10:37:52,2025-07-10 01:44:52,Account,Low,Phone,Payments,AGT-004,944,8107,CUST-00744,2,0,1
20712,2025-05-20 03:54:24,2025-05-27 06:32:24,Bug,Low,Portal,Mobile App,AGT-015,681,10238,CUST-04556,3,0,1
20713,2026-05-13 06:56:35,2026-05-15 01:23:35,Feature Request,Medium,Phone,Dashboard,AGT-019,134,2547,CUST-06565,5,0,0
20714,2026-04-18 00:27:53,2026-04-20 09:27:53,Account,Medium,Phone,API,AGT-009,149,3420,CUST-02431,4,0,0
20715,2025-08-01 09:24:14,2025-08-03 18:18:14,Feature Request,Medium,Portal,Dashboard,AGT-014,158,3414,CUST-04108,5,0,0
20716,2025-07-13 05:22:06,2025-07-21 12:54:06,Account,Low,Portal,Payments,AGT-011,1464,11972,CUST-06735,2,0,1
20717,2026-07-05 03:38:59,2026-07-10 05:04:59,Billing,Medium,Chat,Payments,AGT-015,435,7286,CUST-04037,2,0,1
20718,2025-04-01 04:04:31,2025-04-08 03:26:31,Billing,Low,Email,Payments,AGT-002,1481,10042,CUST-05789,1,1,1
20719,2025-09-12 11:55:39,2025-09-15 06:48:39,Feature Request,Low,Phone,Mobile App,AGT-005,931,4013,CUST-07451,5,0,0
20720,2025-01-20 23:12:35,2025-01-21 04:37:35,Technical,Critical,Phone,Login,AGT-008,25,325,CUST-00438,5,0,1
20721,2025-06-17 13:41:29,2025-06-23 09:24:29,Feature Request,Low,Phone,Mobile App,AGT-017,915,8383,CUST-00633,2,0,1
20722,2025-06-02 06:17:28,2025-06-07 02:26:28,Account,Low,Email,Login,AGT-006,1208,6969,CUST-07141,5,0,0
20723,2026-05-03 15:19:42,2026-05-05 07:51:42,Feature Request,High,Chat,Payments,AGT-006,194,2432,CUST-04329,5,0,1
20724,2026-05-10 15:57:12,2026-05-12 10:24:12,Billing,High,Phone,API,AGT-018,305,2547,CUST-07895,3,0,1
20725,2025-07-26 21:37:28,2025-07-29 08:46:28,Feature Request,Medium,Portal,Mobile App,AGT-016,345,3549,CUST-05800,2,0,0
20726,2026-05-15 23:47:09,2026-05-17 00:33:09,Bug,High,Phone,Login,AGT-015,348,1486,CUST-04135,2,0,1
20727,2026-07-21 10:00:31,2026-07-23 13:39:31,Billing,Medium,Email,API,AGT-005,320,3099,CUST-05620,4,0,0
20728,2025-03-15 00:33:15,2025-03-20 19:48:15,Account,Medium,Chat,Payments,AGT-007,259,8355,CUST-01851,4,0,1
20729,2026-01-12 10:49:24,2026-01-16 21:34:24,Technical,Medium,Portal,Dashboard,AGT-004,159,6405,CUST-04636,3,0,1
20730,2026-02-27 10:34:56,2026-03-03 11:31:56,Technical,Low,Email,Dashboard,AGT-005,1279,5817,CUST-03246,3,0,0
20731,2026-02-27 08:34:49,2026-03-05 22:24:49,Bug,Low,Email,Login,AGT-004,1761,9470,CUST-01898,2,1,1
20732,2025-08-07 12:43:56,2025-08-08 17:27:56,Feature Request,High,Portal,Dashboard,AGT-014,134,1724,CUST-05566,2,0,1
20733,2025-04-18 00:07:47,2025-04-19 01:34:47,Feature Request,Medium,Portal,Login,AGT-020,409,1527,CUST-05033,5,0,0
20734,2025-12-08 02:28:25,2025-12-10 20:34:25,Feature Request,Low,Email,Dashboard,AGT-002,788,3966,CUST-03991,5,0,0
20735,2026-02-10 20:08:01,2026-02-13 21:34:01,Bug,Low,Email,API,AGT-003,170,4406,CUST-00302,4,0,0
20736,2026-06-19 23:44:47,2026-06-25 01:31:47,Billing,Low,Email,API,AGT-008,971,7307,CUST-06169,4,0,1
20737,2026-07-04 07:20:50,2026-07-09 04:59:50,Billing,Low,Phone,Payments,AGT-011,1530,7059,CUST-05031,2,0,1
20738,2025-02-23 21:57:23,2025-02-25 10:34:23,Feature Request,Low,Phone,API,AGT-013,369,2197,CUST-01201,2,0,0
20739,2026-07-03 11:13:26,2026-07-03 13:48:26,Bug,Critical,Email,Login,AGT-010,26,155,CUST-02550,4,0,0
20740,2026-07-20 17:43:26,2026-07-29 15:10:26,Account,Low,Chat,Dashboard,AGT-015,2293,12807,CUST-07523,1,0,1
20741,2025-01-02 05:01:24,2025-01-07 07:23:24,Bug,Medium,Email,Mobile App,AGT-010,297,7342,CUST-07764,3,0,1
20742,2025-07-10 23:39:50,2025-07-13 20:25:50,Bug,Low,Chat,API,AGT-008,981,4126,CUST-01843,5,1,0
20743,2026-01-26 02:51:25,2026-01-29 07:27:25,Feature Request,Medium,Email,Mobile App,AGT-013,509,4596,CUST-02061,1,0,1
20744,2025-06-17 01:03:30,2025-06-18 07:11:30,Bug,High,Email,Payments,AGT-018,233,1808,CUST-02793,3,0,1
20745,2025-08-14 15:44:53,2025-08-15 18:56:53,Technical,High,Phone,Payments,AGT-020,323,1632,CUST-04314,2,0,1
20746,2025-04-02 19:41:00,2025-04-06 15:28:00,Technical,Low,Email,API,AGT-007,688,5507,CUST-03015,4,1,0
20747,2026-03-27 04:47:49,2026-04-06 08:23:49,Account,Low,Portal,Payments,AGT-018,1205,14616,CUST-01324,4,0,1
20748,2026-07-27 07:28:42,2026-07-27 13:19:42,Feature Request,Critical,Email,Login,AGT-020,25,351,CUST-01961,1,0,1
20749,2026-03-16 05:27:44,2026-03-18 15:55:44,Account,Medium,Chat,Mobile App,AGT-013,404,3508,CUST-06438,5,0,0
20750,2025-04-29 06:50:01,2025-04-30 04:56:01,Technical,High,Chat,Payments,AGT-014,142,1326,CUST-06576,4,0,0
20751,2025-10-29 09:29:10,2025-10-29 23:42:10,Bug,Medium,Chat,Login,AGT-017,147,853,CUST-07664,5,0,0
20752,2025-09-13 19:48:24,2025-09-18 11:29:24,Bug,Low,Email,Payments,AGT-016,893,6701,CUST-00212,5,0,0
20753,2026-04-24 02:45:30,2026-04-28 07:26:30,Billing,Medium,Portal,Payments,AGT-008,428,6041,CUST-06318,5,0,1
20754,2025-06-11 15:28:03,2025-06-29 15:48:03,Technical,Low,Email,Payments,AGT-004,630,25940,CUST-00067,5,0,1
20755,2025-12-04 13:10:45,2025-12-07 02:46:45,Billing,Medium,Portal,Login,AGT-011,340,3696,CUST-01291,5,0,0
20756,2025-06-18 05:14:33,2025-06-21 21:19:33,Feature Request,Medium,Email,Payments,AGT-013,371,5285,CUST-02839,2,0,1
20757,2025-08-12 13:25:55,2025-08-15 11:06:55,Account,Medium,Email,Login,AGT-009,421,4181,CUST-00194,5,0,0
20758,2026-02-15 21:31:37,2026-02-16 03:02:37,Technical,Medium,Chat,Login,AGT-006,321,331,CUST-01052,5,0,0
20759,2025-05-07 14:15:46,2025-05-14 05:07:46,Billing,Medium,Chat,Payments,AGT-020,777,9532,CUST-07804,2,0,1
20760,2025-07-06 21:46:28,2025-07-07 15:51:28,Account,High,Portal,Mobile App,AGT-005,229,1085,CUST-01316,4,1,0
20761,2026-07-22 02:36:42,2026-07-23 19:53:42,Billing,Medium,Phone,Mobile App,AGT-017,509,2477,CUST-04252,3,1,1
20762,2025-04-15 03:17:22,2025-04-18 18:41:22,Feature Request,Low,Phone,Login,AGT-016,1147,5244,CUST-00860,5,0,0
20763,2025-05-19 08:41:24,2025-05-22 02:17:24,Billing,Medium,Portal,Payments,AGT-003,439,3936,CUST-02135,4,0,0
20764,2025-02-11 07:37:32,2025-02-15 03:16:32,Feature Request,Medium,Chat,Dashboard,AGT-004,448,5499,CUST-04874,1,0,1
20765,2025-02-21 00:37:00,2025-02-25 19:34:00,Bug,Low,Portal,Payments,AGT-003,820,6897,CUST-02803,4,0,0
20766,2026-06-05 20:28:39,2026-06-06 03:24:39,Bug,High,Portal,API,AGT-013,226,416,CUST-07935,4,0,0
20767,2025-05-29 20:20:57,2025-06-03 20:42:57,Account,Low,Phone,API,AGT-020,441,7222,CUST-07144,4,0,1
20768,2026-01-16 19:34:04,2026-01-20 00:34:04,Billing,Medium,Email,Login,AGT-010,238,4620,CUST-07543,3,0,1
20769,2025-10-14 23:29:27,2025-10-17 02:48:27,Bug,Medium,Phone,Mobile App,AGT-019,387,3079,CUST-04165,4,0,0
20770,2025-07-22 11:03:44,2025-07-23 11:09:44,Bug,High,Email,Mobile App,AGT-019,201,1446,CUST-02205,2,1,1
20771,2026-04-27 01:49:31,2026-05-02 23:37:31,Feature Request,Low,Chat,API,AGT-020,8,8508,CUST-02083,3,0,1
20772,2025-09-06 17:12:01,2025-09-08 15:28:01,Feature Request,Medium,Portal,API,AGT-020,413,2776,CUST-02862,4,0,0
20773,2025-03-10 09:55:49,2025-03-12 08:55:49,Feature Request,Low,Email,API,AGT-013,1003,2820,CUST-00917,3,0,0
20774,2025-06-24 23:02:52,2025-06-28 19:56:52,Billing,Low,Chat,API,AGT-005,714,5574,CUST-00992,4,1,0
20775,2025-04-02 23:59:19,2025-04-05 14:48:19,Bug,Low,Email,Login,AGT-002,784,3769,CUST-00750,4,0,0
20776,2025-01-02 23:22:00,2025-01-05 14:19:00,Bug,Low,Chat,Login,AGT-019,792,3777,CUST-04564,5,0,0
20777,2025-08-25 16:08:40,2025-08-30 07:36:40,Account,Low,Portal,Login,AGT-017,2000,6688,CUST-03231,4,0,1
20778,2026-02-22 14:53:40,2026-02-24 11:16:40,Technical,Low,Chat,Mobile App,AGT-015,1639,2663,CUST-07530,1,1,1
20779,2025-06-13 06:50:27,2025-06-15 03:28:27,Account,Medium,Email,Payments,AGT-009,144,2678,CUST-05059,5,0,0
20780,2025-01-25 07:51:32,2025-02-01 05:37:32,Feature Request,Low,Portal,Mobile App,AGT-004,1314,9946,CUST-00167,3,0,1
20781,2025-05-24 01:47:34,2025-05-26 06:51:34,Technical,Medium,Phone,API,AGT-016,612,3184,CUST-06686,1,0,1
20782,2026-07-05 14:42:15,2026-07-07 16:49:15,Billing,High,Chat,API,AGT-018,305,3007,CUST-01266,3,0,1
20783,2026-05-12 00:11:23,2026-05-12 10:13:23,Technical,High,Chat,Mobile App,AGT-016,162,602,CUST-00424,4,0,0
20784,2026-05-21 17:31:19,2026-05-26 14:59:19,Account,Medium,Phone,Login,AGT-011,598,7048,CUST-07719,3,0,1
20785,2025-09-19 05:35:19,2025-09-19 19:57:19,Technical,High,Chat,Mobile App,AGT-020,129,862,CUST-01760,4,1,0
20786,2026-05-24 11:11:06,2026-05-29 11:54:06,Technical,Low,Portal,Mobile App,AGT-001,1482,7243,CUST-03475,3,0,1
20787,2025-06-29 09:31:36,2025-07-01 03:05:36,Technical,Medium,Phone,Dashboard,AGT-002,214,2494,CUST-04802,5,0,0
20788,2025-08-01 01:24:58,2025-08-04 15:55:58,Feature Request,Low,Portal,Dashboard,AGT-005,325,5191,CUST-01000,5,0,0
20789,2026-03-22 14:33:46,2026-03-24 17:19:46,Bug,Medium,Portal,Login,AGT-012,146,3046,CUST-07772,4,0,0
20790,2026-03-22 01:05:35,2026-03-24 07:02:35,Technical,Low,Phone,Mobile App,AGT-019,929,3237,CUST-04129,5,0,0
20791,2026-04-27 01:16:34,2026-04-27 14:26:34,Bug,High,Email,Mobile App,AGT-006,256,790,CUST-02826,1,1,1
20792,2025-09-20 20:20:08,2025-09-22 03:47:08,Account,Medium,Phone,Mobile App,AGT-007,546,1887,CUST-05325,3,0,1
20793,2025-09-24 13:01:08,2025-09-30 01:24:08,Bug,Low,Email,Dashboard,AGT-017,974,7943,CUST-02918,3,0,1
20794,2025-02-26 09:15:21,2025-02-28 00:41:21,Account,High,Chat,Payments,AGT-020,230,2366,CUST-02239,2,0,1
20795,2026-03-10 18:30:27,2026-03-11 10:58:27,Feature Request,High,Phone,API,AGT-015,219,988,CUST-04646,1,0,0
20796,2026-02-04 01:13:56,2026-02-04 21:15:56,Feature Request,High,Chat,Dashboard,AGT-012,96,1202,CUST-06630,5,0,0
20797,2025-06-05 16:28:13,2025-06-07 21:26:13,Billing,High,Portal,Payments,AGT-020,300,3178,CUST-06658,3,0,1
20798,2025-02-23 03:16:33,2025-02-26 01:06:33,Bug,Medium,Portal,Login,AGT-010,358,4190,CUST-06506,4,0,0
20799,2026-02-25 20:32:33,2026-03-01 04:05:33,Account,Medium,Portal,Login,AGT-018,363,4773,CUST-03718,3,0,1
20800,2026-06-01 06:59:58,2026-06-01 21:52:58,Account,Low,Email,API,AGT-011,883,893,CUST-04193,4,0,0
20801,2025-11-30 15:13:19,2025-12-11 12:07:19,Billing,Low,Chat,Dashboard,AGT-009,2198,15654,CUST-03475,4,0,1
20802,2025-01-16 08:17:24,2025-01-19 05:08:24,Bug,High,Portal,Payments,AGT-016,313,4131,CUST-06244,3,1,1
20803,2026-04-14 09:26:27,2026-04-19 08:07:27,Feature Request,Low,Email,API,AGT-020,181,7121,CUST-04490,4,1,0
20804,2026-02-11 15:53:41,2026-02-11 19:41:41,Account,Critical,Phone,Payments,AGT-005,60,228,CUST-01163,4,0,0
20805,2025-09-02 19:36:32,2025-09-04 16:44:32,Bug,Medium,Chat,API,AGT-003,265,2708,CUST-00282,4,0,0
20806,2026-01-16 03:20:12,2026-01-16 14:42:12,Billing,Medium,Chat,Mobile App,AGT-019,315,682,CUST-02452,5,1,0
20807,2026-04-21 08:50:15,2026-04-24 03:24:15,Feature Request,Medium,Phone,Payments,AGT-016,296,3994,CUST-01598,5,0,0
20808,2025-08-23 15:49:07,2025-09-02 02:37:07,Bug,Low,Phone,Mobile App,AGT-009,1505,13608,CUST-05131,5,0,1
20809,2026-01-18 19:03:35,2026-01-20 19:25:35,Billing,Medium,Email,Payments,AGT-007,472,2902,CUST-07766,4,0,0
20810,2025-12-24 06:36:20,2025-12-25 15:46:20,Technical,Medium,Email,Mobile App,AGT-018,384,1990,CUST-00576,2,0,0
20811,2025-11-27 10:32:16,2025-11-30 01:37:16,Account,Medium,Phone,Login,AGT-012,396,3785,CUST-02061,4,0,0
20812,2026-05-15 23:23:32,2026-05-16 21:38:32,Billing,High,Chat,Dashboard,AGT-018,184,1335,CUST-05844,5,0,0
20813,2026-04-06 09:06:00,2026-04-09 07:24:00,Feature Request,Medium,Chat,Dashboard,AGT-005,358,4218,CUST-06364,4,0,0
20814,2025-07-03 08:45:31,2025-07-03 14:50:31,Bug,Medium,Email,Mobile App,AGT-015,355,365,CUST-01324,5,0,0
20815,2025-03-10 09:02:26,2025-03-11 08:52:26,Billing,High,Email,Login,AGT-017,183,1430,CUST-03500,4,0,0
20816,2026-07-16 14:26:32,2026-07-16 22:57:32,Technical,Critical,Portal,API,AGT-004,49,511,CUST-06766,3,0,1
20817,2026-02-19 08:49:04,2026-02-21 15:22:04,Account,Low,Email,API,AGT-020,683,3273,CUST-07918,4,0,0
20818,2025-10-20 12:26:40,2025-10-23 16:27:40,Feature Request,Medium,Phone,Login,AGT-010,335,4561,CUST-01175,3,1,1
20819,2026-04-15 13:53:34,2026-04-18 22:55:34,Technical,Low,Portal,Payments,AGT-001,250,4862,CUST-00480,5,0,0
20820,2025-06-21 02:55:14,2025-06-22 21:24:14,Account,High,Chat,Payments,AGT-012,119,2549,CUST-07148,3,0,1
20821,2026-03-03 04:31:18,2026-03-05 13:35:18,Bug,Low,Email,API,AGT-005,440,3424,CUST-05945,4,0,0
20822,2025-02-25 03:38:21,2025-02-25 21:18:21,Account,High,Phone,Login,AGT-012,274,1060,CUST-02394,3,0,1
20823,2026-01-26 13:45:10,2026-02-01 08:02:10,Billing,Medium,Email,Payments,AGT-018,495,8297,CUST-01358,2,0,1
20824,2026-04-01 22:48:22,2026-04-06 05:06:22,Billing,Low,Portal,Mobile App,AGT-003,764,6138,CUST-07394,5,0,0
20825,2025-08-17 02:53:39,2025-08-19 07:41:39,Account,Medium,Portal,Dashboard,AGT-006,130,3168,CUST-07943,5,1,0
20826,2025-02-01 03:57:44,2025-02-08 09:58:44,Technical,Low,Email,API,AGT-015,1510,10441,CUST-05125,3,1,1
20827,2026-03-14 08:58:14,2026-03-18 10:49:14,Billing,Low,Chat,Login,AGT-008,511,5871,CUST-03284,3,1,0
20828,2025-09-16 20:24:46,2025-09-18 02:22:46,Bug,High,Phone,Mobile App,AGT-017,162,1798,CUST-01502,3,0,1
20829,2025-06-02 21:24:49,2025-06-04 10:23:49,Billing,Medium,Email,Mobile App,AGT-014,320,2219,CUST-01553,5,0,0
20830,2025-12-17 17:01:53,2025-12-18 22:22:53,Account,High,Portal,Login,AGT-006,152,1761,CUST-06222,1,1,1
20831,2026-03-19 01:15:29,2026-03-26 13:53:29,Billing,Low,Portal,Payments,AGT-010,609,10838,CUST-01878,1,1,1
20832,2025-07-30 10:24:28,2025-08-03 23:16:28,Bug,Medium,Portal,Payments,AGT-008,218,6532,CUST-04653,4,0,1
20833,2026-07-16 15:54:58,2026-07-26 10:19:58,Billing,Low,Phone,Mobile App,AGT-003,2205,14065,CUST-05108,2,0,1
20834,2025-07-20 01:34:27,2025-07-24 11:32:27,Feature Request,Medium,Email,Mobile App,AGT-001,280,6358,CUST-02537,4,1,1
20835,2025-05-06 23:44:16,2025-05-09 17:32:16,Billing,Low,Email,Dashboard,AGT-001,1193,3948,CUST-03535,4,1,0
20836,2026-01-06 03:02:41,2026-01-07 00:33:41,Technical,Low,Chat,Login,AGT-017,1281,1291,CUST-04899,4,1,0
20837,2025-09-26 01:35:09,2025-10-01 21:07:09,Technical,Low,Chat,Mobile App,AGT-012,1109,8372,CUST-07324,4,0,1
20838,2025-12-01 00:03:49,2025-12-01 14:49:49,Feature Request,High,Chat,Payments,AGT-008,185,886,CUST-05899,4,0,0
20839,2026-02-05 15:40:38,2026-02-11 06:14:38,Technical,Medium,Phone,Login,AGT-013,198,8074,CUST-06786,2,0,1
20840,2026-04-10 08:27:47,2026-04-16 13:34:47,Account,Low,Phone,API,AGT-006,486,8947,CUST-01081,1,0,1
20841,2026-03-31 14:45:43,2026-03-31 19:54:43,Billing,Critical,Portal,Mobile App,AGT-008,70,309,CUST-06463,2,0,1
20842,2026-03-15 14:13:21,2026-03-21 16:42:21,Billing,Medium,Email,Login,AGT-017,1128,8789,CUST-00260,3,1,1
20843,2025-05-02 15:23:31,2025-05-06 12:33:31,Feature Request,Low,Phone,Dashboard,AGT-013,1192,5590,CUST-07921,5,0,0
20844,2025-01-22 17:27:28,2025-01-27 11:22:28,Technical,Medium,Phone,Mobile App,AGT-004,271,6835,CUST-07768,3,0,1
20845,2025-05-14 09:48:20,2025-05-17 14:36:20,Account,Low,Email,Mobile App,AGT-003,1496,4608,CUST-03970,2,0,1
20846,2025-10-30 00:34:55,2025-10-30 14:28:55,Account,Medium,Portal,Mobile App,AGT-013,245,834,CUST-01989,4,0,0
20847,2026-06-15 09:31:48,2026-06-16 15:55:48,Bug,High,Chat,API,AGT-002,140,1824,CUST-07079,2,1,1
20848,2026-04-23 04:12:43,2026-04-26 01:30:43,Billing,Low,Portal,Dashboard,AGT-001,945,4158,CUST-04507,3,0,0
20849,2026-03-21 22:28:15,2026-03-23 17:42:15,Billing,High,Chat,Payments,AGT-016,169,2594,CUST-00740,2,0,1
20850,2025-03-14 16:05:07,2025-03-17 11:28:07,Bug,Medium,Email,Dashboard,AGT-020,854,4043,CUST-00753,1,1,1
20851,2025-01-07 15:46:44,2025-01-09 06:04:44,Account,Medium,Phone,Login,AGT-017,438,2298,CUST-07189,4,0,0
20852,2025-05-19 16:43:36,2025-05-21 13:36:36,Technical,Medium,Chat,API,AGT-018,656,2693,CUST-02277,2,0,1
20853,2025-06-13 07:04:27,2025-06-22 04:32:27,Technical,Low,Phone,Payments,AGT-007,719,12808,CUST-02618,2,0,1
20854,2026-07-13 02:09:48,2026-07-22 02:53:48,Feature Request,Low,Email,Payments,AGT-005,766,13004,CUST-06462,3,0,1
20855,2025-03-27 07:36:29,2025-03-28 11:42:29,Account,High,Portal,Payments,AGT-008,153,1686,CUST-04376,1,0,1
20856,2025-04-06 21:18:49,2025-04-12 23:26:49,Bug,Low,Email,Login,AGT-017,1515,8768,CUST-00955,2,1,1
20857,2025-04-07 19:01:58,2025-04-09 05:19:58,Bug,High,Portal,Payments,AGT-012,247,2058,CUST-07394,1,0,1
20858,2025-02-26 08:49:33,2025-03-02 05:06:33,Feature Request,Low,Chat,Dashboard,AGT-018,1330,5537,CUST-03931,5,0,0
20859,2025-11-04 21:01:21,2025-11-09 07:19:21,Account,Low,Chat,API,AGT-015,1073,6378,CUST-03381,4,0,0
20860,2025-04-16 19:53:35,2025-04-21 07:07:35,Account,Low,Chat,Login,AGT-017,584,6434,CUST-03174,4,0,0
20861,2026-06-09 06:33:25,2026-06-11 21:50:25,Technical,Medium,Chat,Mobile App,AGT-011,329,3797,CUST-03213,4,1,0
20862,2026-05-27 07:42:46,2026-05-30 03:04:46,Billing,Medium,Portal,Payments,AGT-001,213,4042,CUST-03638,3,0,0
20863,2025-05-01 11:48:22,2025-05-06 03:41:22,Feature Request,Low,Phone,Mobile App,AGT-011,753,6713,CUST-03925,5,0,0
20864,2026-04-16 09:56:05,2026-04-16 11:39:05,Billing,Critical,Phone,Login,AGT-013,16,103,CUST-05934,4,0,0
20865,2026-03-11 13:12:07,2026-03-18 15:12:07,Account,Low,Portal,API,AGT-011,1404,10200,CUST-07180,2,0,1
20866,2026-03-18 22:48:27,2026-03-22 03:40:27,Billing,Medium,Portal,Dashboard,AGT-002,339,4612,CUST-01812,3,0,1
20867,2025-11-22 03:56:49,2025-11-24 00:53:49,Billing,Low,Portal,Dashboard,AGT-011,739,2697,CUST-04106,4,0,0
20868,2025-10-08 18:17:15,2025-10-13 16:08:15,Billing,Low,Email,Dashboard,AGT-013,305,7071,CUST-06643,5,1,0
20869,2025-11-25 20:34:39,2025-11-27 12:43:39,Feature Request,Medium,Phone,Login,AGT-008,71,2409,CUST-06915,5,0,0
20870,2025-11-23 09:48:23,2025-11-24 23:20:23,Billing,High,Email,Payments,AGT-002,213,2252,CUST-05769,4,0,1
20871,2026-03-01 15:10:50,2026-03-02 21:49:50,Bug,High,Email,Login,AGT-006,151,1839,CUST-05929,1,0,1
20872,2025-03-20 09:40:38,2025-03-21 14:14:38,Feature Request,High,Phone,Login,AGT-020,130,1714,CUST-04448,4,0,1
20873,2025-12-07 21:30:47,2025-12-08 08:00:47,Billing,Medium,Portal,Login,AGT-020,269,630,CUST-01666,5,0,0
20874,2026-04-19 13:43:28,2026-04-22 03:14:28,Bug,Medium,Email,API,AGT-013,165,3691,CUST-03031,4,0,0
20875,2025-07-03 07:11:30,2025-07-08 09:59:30,Billing,Medium,Phone,Payments,AGT-010,265,7368,CUST-04703,1,0,1
20876,2026-07-08 02:05:41,2026-07-10 08:23:41,Technical,Medium,Chat,Login,AGT-002,481,3258,CUST-05335,4,0,1
20877,2025-08-12 07:09:06,2025-08-14 23:04:06,Account,Medium,Portal,Login,AGT-014,536,3835,CUST-01676,1,0,1
20878,2025-01-30 13:03:34,2025-02-03 23:57:34,Feature Request,Medium,Chat,Payments,AGT-002,369,6414,CUST-06419,1,0,1
20879,2025-02-28 14:22:55,2025-03-02 17:30:55,Feature Request,Low,Portal,API,AGT-006,3058,3068,CUST-07630,1,0,1
20880,2026-01-20 09:26:47,2026-01-26 02:17:47,Account,Low,Portal,API,AGT-004,592,8211,CUST-03431,4,0,1
20881,2025-04-12 05:53:07,2025-04-13 13:54:07,Feature Request,Low,Email,Login,AGT-011,1406,1921,CUST-04898,4,0,0
20882,2025-08-03 02:11:23,2025-08-03 03:03:23,Feature Request,Critical,Phone,Login,AGT-011,42,52,CUST-02420,4,1,0
